"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.000384540818472291,5,19,23.1589068825911,"GO:0001829 trophectodermal cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0001829"," CUL3  CNOT1  YAP1  NODAL  CTR9"
0.000384540818472291,8,73,9.64425711275026,"GO:0033143 reg. of intracellular steroid hormone receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0033143"," EP300  CNOT1  YAP1  NODAL  PRMT2  ISL1  NCOR1  KMT2D"
0.00011885795316304,22,543,3.56553336166596,"GO:0016570 histone modification "," http://amigo.geneontology.org/amigo/term/GO:0016570"," EP300  KMT5B  SETD1B  PAXIP1  SIN3A  CTR9  KMT2B  EPC2  KMT2D  TRRAP  KDM5B  BRPF1  PRMT2  CHD3  JARID2  ISL1  RIF1  NSD2  IRF4  PHF2  NEK11  NSD1"
2.02692867173816e-05,28,701,3.5151322286843,"GO:0006325 chromatin organization "," http://amigo.geneontology.org/amigo/term/GO:0006325"," JARID2  CHD8  FAM172A  KDM5B  HMGN3  SSRP1  BRD3  CHD3  CHD2  ARID1A  CECR2  EP300  RBM15  RIF1  NSD2  KMT5B  EPC2  SETD1B  NCOR1  SHPRH  BRPF1  NSD1  KMT2D  TRRAP  PHF2  CTR9  KMT2B  SIN3A"
9.3324665185814e-05,25,662,3.3234080873809,"GO:0120039 plasma membrane bounded cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0120039"," HECW1  ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  PTPRZ1  RND2  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  DPYSL4  TRIM46  SIN3A  DMD  BMPR2  MAP2  FGFR2"
9.3324665185814e-05,25,667,3.29849498327759,"GO:0048858 cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048858"," HECW1  ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  PTPRZ1  RND2  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  DPYSL4  TRIM46  SIN3A  DMD  BMPR2  MAP2  FGFR2"
0.000121632164601939,24,647,3.26443942456307,"GO:0048812 neuron projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048812"," HECW1  ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  PTPRZ1  RND2  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  DPYSL4  TRIM46  SIN3A  DMD  BMPR2  MAP2  FGFR2"
0.00011885795316304,25,686,3.2071372505046,"GO:0032990 cell part morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032990"," HECW1  ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  PTPRZ1  RND2  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  DPYSL4  TRIM46  SIN3A  DMD  BMPR2  MAP2  FGFR2"
0.000384540818472291,23,656,3.08550070356473,"GO:0048589 developmental growth "," http://amigo.geneontology.org/amigo/term/GO:0048589"," LLPH  SEMA4B  JARID2  FGFR2  EP300  RND2  ATN1  KDM5B  MAP1B  YAP1  ST8SIA2  DUSP10  TRIM46  INTS1  HDGFL2  SIN3A  CTR9  DMD  BMPR2  PLXNA4  MAP2  PRMT2  KMT2D"
0.000121632164601939,27,789,3.01153846153846,"GO:0032989 cellular component morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032989"," HECW1  ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  PTPRZ1  RND2  DLG4  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  DPYSL4  MFSD14A  TRIM46  SIN3A  DMD  BMPR2  MAP2  TTN  FGFR2"
