"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00262518688264223,7,73,9.97303860523038,"GO:0033143 reg. of intracellular steroid hormone receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0033143"," EP300  CNOT1  YAP1  PRMT2  ISL1  NCOR1  KMT2D"
0.00262518688264223,9,139,6.73410725964683,"GO:0034968 histone lysine methylation "," http://amigo.geneontology.org/amigo/term/GO:0034968"," KMT5B  SETD1B  PAXIP1  CTR9  KMT2B  KMT2D  RIF1  NSD2  NSD1"
0.0027963646524585,10,181,5.74610748367654,"GO:0016571 histone methylation "," http://amigo.geneontology.org/amigo/term/GO:0016571"," KMT5B  SETD1B  PAXIP1  CTR9  KMT2B  KMT2D  PRMT2  RIF1  NSD2  NSD1"
0.00262518688264223,18,543,3.44766449020593,"GO:0016570 histone modification "," http://amigo.geneontology.org/amigo/term/GO:0016570"," EP300  KMT5B  SETD1B  PAXIP1  CTR9  KMT2B  KMT2D  TRRAP  KDM5B  PRMT2  CHD3  ISL1  RIF1  NSD2  IRF4  PHF2  NEK11  NSD1"
0.000417934254648097,23,701,3.41241732589807,"GO:0006325 chromatin organization "," http://amigo.geneontology.org/amigo/term/GO:0006325"," CHD8  FAM172A  KDM5B  HMGN3  SSRP1  BRD3  CHD3  CHD2  ARID1A  EP300  RBM15  RIF1  NSD2  KMT5B  SETD1B  NCOR1  SHPRH  NSD1  KMT2D  TRRAP  PHF2  CTR9  KMT2B"
0.00262518688264223,20,662,3.14213128261467,"GO:0120039 plasma membrane bounded cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0120039"," ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  PTPRZ1  RND2  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  TRIM46  DMD  BMPR2  FGFR2"
0.00262518688264223,20,667,3.11857707509881,"GO:0048858 cell projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048858"," ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  PTPRZ1  RND2  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  TRIM46  DMD  BMPR2  FGFR2"
0.00317045989806041,19,647,3.05422931010257,"GO:0048812 neuron projection morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048812"," ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  PTPRZ1  RND2  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  TRIM46  DMD  BMPR2  FGFR2"
0.0027963646524585,20,686,3.03220249138616,"GO:0032990 cell part morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0032990"," ISL1  NEO1  MAP1B  LLPH  TAOK1  CTNND2  BRSK2  SEMA4B  PLXNA4  CORO1B  PTPRZ1  RND2  KIDINS220  CAPRIN1  ITPKA  ST8SIA2  TRIM46  DMD  BMPR2  FGFR2"
0.00203359728702564,24,852,2.92970550576184,"GO:0060341 reg. of cellular localization "," http://amigo.geneontology.org/amigo/term/GO:0060341"," GOPC  WAPL  BRSK2  STX4  GAS6  PINX1  ADCYAP1R1  HMGN3  TARDBP  MAP1B  YAP1  CTDSPL2  DNAJC13  TRIM46  DMD  PTPN23  GBF1  GRM6  STAM  PDCD6IP  HGS  DYNC1H1  P2RX3  GZMB"
